"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"6337",6336,20140903,665000,4,3.5,3770,47480,2,0,0,3,9,3770,2003,0,98010,47.3552,-121.99,3380,42689
"6338",6337,20141231,565000,5,2.25,2130,4360,1,0,2,3,8,1240,1959,0,98199,47.6586,-122.395,1830,5000
"6339",6338,20150225,274000,5,1.75,1950,8720,1,0,0,3,7,1050,1962,0,98001,47.3381,-122.289,1660,8030
"6340",6339,20140509,260000,3,2,1920,8075,1,0,0,4,7,1510,1969,0,98023,47.3092,-122.375,1920,7826
"6341",6340,20141229,220000,3,1,1230,9720,1,0,0,5,7,1230,1969,0,98042,47.3266,-122.138,1230,9720
"6342",6341,20141028,765000,3,2.25,3190,324086,2,0,2,3,9,3190,1982,0,98024,47.5477,-121.93,3190,217800
"6343",6342,20140710,1325000,6,4.25,5720,10213,2,0,0,3,10,4170,2004,0,98006,47.5464,-122.116,4300,10224
"6344",6343,20150318,7e+05,8,2.5,2280,3000,1.5,0,0,3,7,1210,1911,0,98105,47.6675,-122.316,1610,3000
"6345",6344,20140805,413565,3,2.5,1690,1613,2,0,0,3,8,1150,2014,0,98029,47.5524,-121.998,1690,1619
"6346",6345,20140612,363000,3,3.25,1651,1779,2,0,0,3,8,1341,2008,0,98133,47.7076,-122.346,1650,2908
"6347",6346,20150404,679000,4,1.75,2260,41236,1,0,0,4,8,1690,1962,0,98029,47.5528,-122.034,3080,30240
"6348",6347,20140910,473000,2,1.75,1510,4555,1,0,0,3,8,1510,2005,0,98053,47.7136,-122.031,1640,4500
"6349",6348,20150421,585888,3,2,1490,7431,1,0,0,4,7,1490,1966,0,98052,47.6697,-122.162,1700,7725
"6350",6349,20140626,405000,4,2.5,2220,4652,2,0,0,3,7,2220,2001,0,98059,47.4902,-122.154,1840,4500
"6351",6350,20150116,650000,3,1.75,2800,19386,1,1,4,3,8,1400,1965,0,98198,47.3554,-122.324,3270,31450
"6352",6351,20150224,415000,4,2.5,2210,213008,1,0,0,4,7,1210,1975,0,98038,47.4039,-121.98,2270,52707
"6353",6352,20141222,575000,3,2,2150,3880,1,0,0,3,8,1080,1951,0,98117,47.6814,-122.392,2130,4000
"6354",6353,20140717,220000,3,2.25,1400,7205,1,0,0,3,7,1140,1985,0,98030,47.349,-122.166,1970,7252
"6355",6354,20140512,499950,3,1,980,6380,1,0,0,3,7,760,1941,0,98115,47.692,-122.308,1390,6380
"6356",6355,20141023,436000,2,1,1240,8100,1.5,0,2,3,7,1240,1925,0,98125,47.7326,-122.288,2790,8100
"6357",6356,20141213,320000,3,2.5,1610,1356,2,0,0,3,8,1240,2007,0,98106,47.5257,-122.361,1270,1314
"6358",6357,20140530,425000,3,1.75,1510,44000,1,0,0,3,7,1240,1989,0,98045,47.4851,-121.716,2290,36242
"6359",6358,20140717,384000,6,3,2320,4502,1,0,0,4,7,1200,1987,0,98108,47.5552,-122.3,1160,5628
"6360",6359,20150113,314000,3,2.75,1900,8200,2,0,0,4,7,1900,1984,0,98031,47.402,-122.183,1620,8200
"6361",6360,20150430,535000,3,2.5,2390,6263,2,0,0,3,9,2390,2003,0,98028,47.7379,-122.248,2390,11761
"6362",6361,20150501,426000,4,1.5,1470,5850,1,0,0,4,7,810,1973,0,98052,47.7,-122.129,1290,7300
"6363",6362,20140613,380000,4,2.5,2540,6365,2,0,0,3,8,1870,2000,0,98055,47.4608,-122.215,2290,5942
"6364",6363,20140819,429000,3,2,1700,52826,1,0,0,3,7,1700,1991,0,98058,47.4164,-122.092,2480,114728
"6365",6364,20150421,799000,4,1.5,1810,6583,1,0,0,3,7,1500,1968,0,98133,47.7273,-122.351,860,8670
"6366",6365,20140920,318500,5,1.75,1550,6986,1,0,0,3,7,1030,1978,0,98106,47.5503,-122.356,1550,6986
"6367",6366,20150224,420000,3,1.5,2080,5000,1,0,0,3,7,1300,1963,0,98118,47.5322,-122.29,1860,5000
"6368",6367,20141218,570000,2,1,1100,4000,1,0,0,3,7,1100,1906,0,98109,47.6388,-122.35,1590,4000
"6369",6368,20150224,1360000,2,1.75,2620,14138,2,1,4,3,8,2120,1931,1991,98125,47.7142,-122.277,1830,8279
"6370",6369,20140603,660000,3,2.5,2290,2798,3,0,0,4,9,2290,1953,1983,98102,47.641,-122.315,2260,5000
"6371",6370,20140917,350000,6,4.5,3500,8504,2,0,0,3,7,3500,1980,0,98155,47.7351,-122.295,1550,8460
"6372",6371,20141210,399990,5,2.75,1690,4000,1,0,0,5,7,970,1943,0,98106,47.5312,-122.354,1240,4000
"6373",6372,20150305,255000,3,1,1010,11880,1,0,0,3,7,1010,1960,0,98030,47.3762,-122.219,1150,9435
"6374",6373,20140702,250000,3,1.75,1200,24805,1,0,0,3,6,1200,1984,0,98031,47.4236,-122.195,2150,4339
"6375",6374,20141029,245000,3,1,1020,8625,1,0,0,3,7,1020,1978,0,98045,47.4465,-121.77,1290,9440
"6376",6375,20141014,445000,3,1.75,1850,7056,2.5,0,0,4,8,1850,1979,0,98052,47.6602,-122.13,1970,7056
"6377",6376,20140514,562000,3,1.5,1830,8000,1,0,0,4,7,1830,1957,0,98008,47.6017,-122.122,1310,7500
"6378",6377,20140516,862500,4,2.75,3280,24440,2,0,0,3,10,3280,1996,0,98077,47.7073,-122.07,3490,25138
"6379",6378,20140611,1085000,5,2.5,2340,6000,2,0,0,4,10,2340,1922,0,98144,47.5764,-122.287,2350,6000
"6380",6379,20140626,575000,5,3,3690,49709,1,0,2,3,9,2690,1960,0,98198,47.3908,-122.32,2590,8691
"6381",6380,20141230,250000,1,1,720,123710,1,0,0,4,6,720,1935,0,98092,47.2893,-122.084,1860,297514
"6382",6381,20150506,310000,7,1.5,2660,15111,1.5,0,0,4,7,2660,1962,0,98059,47.4644,-122.066,1710,15429
"6383",6382,20141009,1400000,5,3.25,4300,9270,2,0,3,3,10,2910,1957,2009,98116,47.5717,-122.409,2780,6610
"6384",6383,20141216,284850,3,1.5,1590,8256,1,0,1,3,7,1090,1969,0,98003,47.3488,-122.304,1950,7840
"6385",6384,20141003,304000,3,1.75,1720,6000,1,0,2,3,7,1000,1954,0,98178,47.4999,-122.223,1690,6000
"6386",6385,20140826,325000,3,1,1590,8160,1,0,1,3,7,1090,1954,0,98198,47.4013,-122.321,1540,10500
"6387",6386,20150206,557510,4,2,1580,4800,1.5,0,2,3,7,1580,1912,0,98136,47.5454,-122.383,1580,4800
"6388",6387,20150420,305000,4,2.25,2580,8820,1,0,0,4,9,1620,1967,0,98023,47.3122,-122.376,2140,8400
"6389",6388,20140902,320000,5,1,1740,27350,1,0,0,4,5,1740,1958,0,98059,47.4809,-122.153,2760,10749
"6390",6389,20140905,455000,5,2.25,3470,28212,1.5,0,0,4,8,2790,1978,0,98042,47.3342,-122.108,2020,28177
"6391",6390,20140904,383001,3,1,1180,7210,1,0,0,4,7,1180,1963,0,98034,47.7267,-122.241,1700,7210
"6392",6391,20150408,487500,2,1,1190,5000,1,0,0,3,7,1190,1925,0,98116,47.5717,-122.382,1600,5000
"6393",6392,20140702,345000,5,2.5,2450,6994,2,0,0,3,8,2450,2002,0,98030,47.3572,-122.192,1940,6035
"6394",6393,20140604,583000,6,2.75,2630,16411,1,0,0,4,8,1650,1974,0,98052,47.6309,-122.093,2250,12255
"6395",6394,20140812,534950,3,2.25,2130,12286,2,0,0,3,8,2130,1977,0,98052,47.6471,-122.114,2130,10158
"6396",6395,20140812,403504,4,1,1060,5750,1,0,0,3,6,950,1904,0,98199,47.6562,-122.389,1790,5857
"6397",6396,20150224,319502,3,1.75,1610,38707,1,0,0,3,7,1610,1990,0,98010,47.3778,-122.001,1930,45151
"6398",6397,20141112,525000,4,2.75,2440,5080,2,0,0,3,8,1750,1960,0,98126,47.5547,-122.379,1920,6375
"6399",6398,20140804,898500,4,2.75,2890,5000,1.5,0,0,3,8,1990,1911,2014,98117,47.6768,-122.363,1080,3750
"6400",6399,20140507,651000,3,2.5,3240,108366,2,0,0,4,10,3240,1991,0,98042,47.327,-122.094,2090,108366
"6401",6400,20150321,665000,4,2.25,2650,8149,1,0,0,4,8,1610,1975,0,98006,47.5624,-122.176,2290,8019
"6402",6401,20141102,825000,4,2.5,2560,4000,2,0,0,5,8,1610,1929,0,98117,47.6885,-122.386,1760,4000
"6403",6402,20140625,2e+05,3,1,1150,4800,1.5,0,0,4,6,1150,1938,0,98002,47.3101,-122.212,1310,9510
"6404",6403,20140904,295000,3,2,1760,6092,1,0,0,3,7,1760,1998,0,98030,47.3838,-122.184,2590,6255
"6405",6404,20141215,748000,4,2.5,3220,8379,2,0,0,3,10,3220,2004,0,98034,47.7043,-122.192,2720,7635
"6406",6405,20140714,580000,3,2.5,3200,18750,1,0,0,2,9,2660,1967,1996,98027,47.5717,-122.12,3200,22475
"6407",6406,20150212,275000,3,1,1250,10744,1,0,0,3,6,1250,1942,0,98198,47.4226,-122.327,1500,10710
"6408",6407,20150326,196000,3,1,1000,8470,1,0,0,4,6,1000,1963,0,98023,47.3056,-122.37,1020,8470
"6409",6408,20140522,235750,2,1,740,11250,1,0,0,2,6,740,1938,0,98146,47.5036,-122.362,1390,11250
"6410",6409,20150323,315000,3,2.25,2170,8480,1,0,0,3,8,2170,1965,0,98148,47.4562,-122.33,2080,8452
"6411",6410,20150121,353000,4,2.5,2300,4249,2,0,0,3,8,2300,2006,0,98038,47.3516,-122,2390,4385
"6412",6411,20140627,235000,3,1.75,1400,6300,1,0,0,3,7,1400,1998,0,98022,47.2074,-122.001,1400,8490
"6413",6412,20150320,569999,3,2.5,3080,13880,2,0,0,3,9,3080,1990,0,98038,47.3726,-122.025,2780,15318
"6414",6413,20140918,505000,4,2.25,2350,12540,2,0,0,3,8,2350,1968,0,98177,47.7732,-122.382,2090,7964
"6415",6414,20150306,1234000,4,3,2660,4600,1.5,0,0,3,8,1820,1906,2002,98112,47.6258,-122.305,2350,4600
"6416",6415,20140514,299000,2,1.75,1250,34395,1,0,0,4,7,1250,1950,0,98003,47.2802,-122.316,1910,26042
"6417",6416,20141016,240000,3,2,1100,6360,1,0,0,3,7,1100,1991,0,98038,47.3878,-122.052,1620,6360
"6418",6417,20150213,1955000,3,1.75,3330,12566,1,1,4,4,8,1940,1960,0,98040,47.5287,-122.22,3730,16560
"6419",6418,20150414,405000,2,1.75,1350,2653,2,0,0,3,7,1350,1986,0,98033,47.6934,-122.184,1370,4115
"6420",6419,20141010,272000,4,2.25,1800,5555,2,0,0,3,7,1800,2003,0,98038,47.3498,-122.052,1810,5669
"6421",6420,20140910,585000,4,2,2400,12753,1,0,0,4,7,2400,1962,0,98033,47.6947,-122.177,1830,12060
"6422",6421,20140812,190000,2,1.5,1400,9031,1,0,0,3,7,960,1982,0,98023,47.2915,-122.368,1450,7658
"6423",6422,20140720,760000,4,2.5,2990,12788,2,0,0,3,10,2990,1988,0,98075,47.5601,-122.037,3250,12212
"6424",6423,20141106,144000,3,1,980,6800,1,0,0,3,6,980,1946,0,98058,47.4411,-122.186,1140,9975
"6425",6424,20140624,139000,2,1,690,5280,1,0,0,4,5,690,1942,0,98056,47.4953,-122.187,1140,4860
"6426",6425,20140716,293000,1,1,1110,5421,1,0,0,3,6,1110,1935,0,98177,47.7322,-122.359,1230,8100
"6427",6426,20150427,267100,2,2.5,1250,1580,2,0,0,3,7,1030,2005,0,98106,47.5243,-122.36,1250,1361
"6428",6427,20150421,1500000,4,3.25,3470,5222,2,0,0,3,10,2830,2005,0,98033,47.6845,-122.209,3090,6758
"6429",6428,20150409,975000,3,2.5,2530,7000,2.5,0,4,3,9,2530,1915,1999,98136,47.5465,-122.398,2380,7000
"6430",6429,20140618,279950,5,1.75,2150,7171,1,0,0,4,7,1460,1970,0,98031,47.3952,-122.176,1710,7300
"6431",6430,20150127,405000,3,1.75,1260,7373,1,0,0,4,7,1260,1979,0,98034,47.7296,-122.233,1360,7373
"6432",6431,20140516,4e+05,3,2.5,2740,83199,2,0,4,3,9,2740,1973,0,98032,47.3581,-122.266,2500,29269
"6433",6432,20141124,225000,3,1,960,6500,1,0,0,4,5,960,1954,0,98056,47.497,-122.171,1150,6500
"6434",6433,20141229,250000,3,1,1520,7800,1,0,0,4,7,1120,1967,0,98032,47.3784,-122.29,1740,8000
"6435",6434,20150331,272950,3,2.25,1570,9096,1,0,0,4,7,1180,1991,0,98022,47.1937,-121.99,1570,8418
"6436",6435,20140722,625000,5,1,3240,5324,2,0,0,3,9,3240,2007,0,98065,47.523,-121.875,3240,6036
"6437",6436,20150401,1065000,3,2.5,2130,3545,3,0,0,5,9,2130,1990,0,98109,47.6389,-122.349,1970,3464
"6438",6437,20140618,540000,3,1.75,1970,8200,1,0,0,5,8,1420,1963,0,98177,47.7602,-122.363,2140,8000
"6439",6438,20140602,465500,3,1.75,1890,7004,1,0,0,3,7,1290,1965,0,98118,47.5557,-122.28,1440,5378
"6440",6439,20140918,850000,3,2.5,3260,91911,2,0,0,4,9,3260,1984,0,98077,47.737,-122.074,2520,65775
"6441",6440,20140626,315000,4,2.5,1940,10200,1,0,0,4,8,1140,1977,0,98042,47.4157,-122.161,1920,12600
"6442",6441,20140729,1100000,4,2.25,3310,8540,1,0,4,4,9,1660,1973,0,98006,47.5603,-122.158,3450,9566
"6443",6442,20141120,340000,3,1.75,3400,46382,1,0,0,3,7,2050,1979,0,98053,47.6458,-121.955,2320,20624
"6444",6443,20140618,310000,4,2.5,2660,12672,1,0,0,4,8,1740,1960,0,98003,47.3334,-122.323,2280,12477
"6445",6444,20140602,305000,3,1,950,13475,1,0,0,3,7,950,1950,0,98155,47.7543,-122.306,1240,8910
"6446",6445,20140710,307150,3,1.5,1480,6752,1,0,0,4,7,1480,1959,0,98056,47.4993,-122.176,1450,8023
"6447",6446,20140701,729032,4,2.5,2840,12866,1,0,0,4,9,1780,1977,0,98005,47.6388,-122.167,2840,13209
"6448",6447,20150203,289000,4,2.5,1961,3207,2,0,0,3,7,1961,2006,0,98042,47.3507,-122.16,1961,3401
"6449",6448,20150415,480000,3,1,1100,5700,1,0,0,3,7,1100,1950,0,98115,47.6883,-122.282,1560,6588
"6450",6449,20150219,529000,3,1.75,1500,7367,1,0,0,3,8,1500,1974,0,98033,47.6722,-122.167,1920,7579
"6451",6450,20150304,607000,4,2,1490,4054,1.5,0,0,5,7,1490,1926,0,98115,47.6744,-122.301,1510,3889
"6452",6451,20150310,580000,3,2.25,2190,8188,2,0,0,3,8,1810,1978,0,98052,47.6883,-122.113,2190,8374
"6453",6452,20140805,875000,5,2.5,2530,8564,2,0,0,4,8,2530,1976,0,98006,47.5622,-122.153,2480,8714
"6454",6453,20140728,230000,3,0.75,1040,15000,1,0,0,3,6,1040,1941,0,98028,47.7639,-122.234,1410,19000
"6455",6454,20140608,510000,4,2.25,2450,62290,2,0,0,3,8,2450,1976,0,98077,47.7603,-122.074,2450,41181
"6456",6455,20140814,169100,3,2,1050,18304,1,0,0,4,7,1050,1953,0,98001,47.3206,-122.269,1690,15675
"6457",6456,20141103,5e+05,4,2.25,2730,35100,2,0,0,3,8,2730,1977,0,98075,47.5913,-122.012,2730,36677
"6458",6457,20141007,7e+05,2,1,1620,9855,1,0,4,3,8,1320,1948,0,98136,47.5264,-122.384,1820,7700
"6459",6458,20141222,379000,4,2.75,2410,5225,2,0,0,3,8,2410,2001,0,98058,47.4244,-122.151,2300,5378
"6460",6459,20140715,650000,4,2.5,3420,222156,2,0,0,3,9,3420,2002,0,98010,47.3608,-121.97,3340,222156
"6461",6460,20150402,480000,4,2.25,2330,14190,1,0,0,3,8,1740,1962,0,98034,47.718,-122.242,2330,14190
"6462",6461,20141218,650000,3,1.75,1940,10245,1,0,0,3,7,1940,1957,0,98040,47.5833,-122.241,2720,11448
"6463",6462,20150330,505000,2,2.5,1900,5065,2,0,0,3,8,1900,2005,0,98053,47.7175,-122.034,1350,4664
"6464",6463,20150505,931088,4,2.5,3510,17400,1,0,0,4,9,1930,1957,0,98005,47.5963,-122.171,2730,12120
"6465",6464,20150114,462000,4,2.5,2640,47480,1,0,0,4,8,1590,1979,0,98038,47.4258,-122.021,2390,67415
"6466",6465,20150210,1115000,3,2.5,4530,22873,2,0,2,5,8,3220,1912,0,98166,47.4567,-122.369,3100,18210
"6467",6466,20140916,243000,3,1,1500,6600,1,0,0,2,6,1500,1970,0,98168,47.4845,-122.33,1730,6600
"6468",6467,20141013,1190000,2,1.75,2080,8112,1,1,4,4,8,1040,1939,1984,98125,47.7134,-122.277,2030,8408
"6469",6468,20140524,1680000,4,4.25,5584,68257,2,0,0,3,11,5584,1998,0,98014,47.6113,-121.952,5030,101901
"6470",6469,20140919,6885000,6,7.75,9890,31374,2,0,4,3,13,8860,2001,0,98039,47.6305,-122.24,4540,42730
"6471",6470,20140910,368000,3,2.5,2080,4307,2,0,0,3,7,2080,2004,0,98065,47.53,-121.848,2080,4947
"6472",6471,20141120,811500,5,4.25,3970,4500,2,0,0,3,9,2860,2004,0,98027,47.5402,-122.069,3480,4500
"6473",6472,20140929,650000,4,2.5,2500,6005,2,0,0,3,9,2500,2001,0,98033,47.6922,-122.174,2680,7200
"6474",6473,20140815,425000,3,2.5,1340,10018,1,0,0,4,7,1340,1976,0,98052,47.6366,-122.094,2520,13068
"6475",6474,20140522,657000,4,1.75,2740,8520,1,0,2,3,8,1370,1954,0,98118,47.5445,-122.263,2740,9286
"6476",6475,20141231,315000,4,2.75,1580,3770,1,0,0,3,7,1080,2002,0,98019,47.7368,-121.968,1740,3800
"6477",6476,20140513,273000,4,1.5,2180,22870,1,0,0,4,6,1280,1954,1975,98042,47.3187,-122.081,2420,22614
"6478",6477,20141215,347000,2,2.25,1560,1705,2,0,0,3,8,1270,2006,0,98126,47.5482,-122.374,1560,1758
"6479",6478,20141229,5e+05,3,2.25,2210,7916,2,0,0,3,8,2210,1978,0,98133,47.7175,-122.339,1450,7955
"6480",6479,20150128,585000,3,2.75,3080,7282,2,0,0,3,9,3080,2008,0,98059,47.4826,-122.149,3080,7274
"6481",6480,20141024,465000,1,1,1020,3200,1,0,0,3,7,1020,1927,0,98109,47.6361,-122.343,1670,3480
"6482",6481,20150126,1680000,6,4.75,5770,16747,2,0,3,3,12,4500,1998,0,98006,47.5512,-122.11,4470,14571
"6483",6482,20140923,220500,2,1,990,57499,1,0,0,2,6,990,1949,0,98070,47.4145,-122.463,2090,27442
"6484",6483,20140703,715000,3,4,2080,2250,3,0,4,3,8,2080,1997,0,98103,47.6598,-122.355,2080,2250
"6485",6484,20140818,410000,2,1,1480,4080,1,0,0,3,7,1050,1949,0,98117,47.6842,-122.393,1310,4080
"6486",6485,20150330,406000,3,1,1090,11292,1,0,0,4,7,1090,1952,0,98133,47.7429,-122.358,1570,8198
"6487",6486,20140505,665000,4,2.5,2800,5900,1,0,0,3,8,1660,1963,0,98115,47.6809,-122.286,2580,5900
"6488",6487,20141125,305000,2,1,1000,8212,1,0,0,4,7,1000,1947,0,98133,47.7444,-122.341,1620,8214
"6489",6488,20140822,265000,3,2.5,1640,7668,2,0,0,3,7,1640,1991,0,98038,47.3505,-122.027,1850,7200
"6490",6489,20141002,485000,4,1,1620,4080,1.5,0,0,3,7,1620,1923,0,98105,47.6696,-122.324,1760,4080
"6491",6490,20140528,432500,3,1.75,1980,5100,1,0,0,3,7,1270,1965,0,98103,47.6911,-122.347,1400,5100
"6492",6491,20141210,490000,3,1.75,1510,8433,1,0,0,4,7,1220,1967,0,98008,47.6226,-122.103,1950,8199
"6493",6492,20140826,370000,2,1.5,1010,2102,2,0,0,3,7,1010,1984,0,98119,47.6374,-122.375,1480,2632
"6494",6493,20141215,327500,3,2.5,2090,12027,2,0,0,3,8,2090,1991,0,98031,47.4084,-122.213,2090,12666
"6495",6494,20140701,510000,3,1.75,1750,7020,2,0,0,3,7,1750,1934,1978,98010,47.3264,-122.038,1170,9546
"6496",6495,20150311,587750,2,1,890,4730,1,0,0,3,7,890,1941,0,98103,47.6876,-122.341,1330,5904
"6497",6496,20150327,449228,5,2.5,3020,24750,1,0,0,3,8,1650,1965,0,98005,47.5897,-122.179,2930,16062
"6498",6497,20140902,565000,3,2.5,2030,217805,1,0,0,3,9,2030,1999,0,98070,47.3942,-122.515,1870,109468
"6499",6498,20150424,660000,4,2.5,3170,186436,2,0,0,3,9,3170,2000,0,98038,47.4475,-122.034,3250,215186
"6500",6499,20141203,4e+05,5,2.75,2470,19200,1,0,0,5,8,1250,1977,0,98058,47.4496,-122.083,2140,35140
"6501",6500,20140506,612500,4,2,2060,5000,1,0,0,3,7,1030,1949,2013,98117,47.6992,-122.379,1280,5000
"6502",6501,20150313,560000,4,1.75,2120,6250,1,0,0,5,7,1060,1917,0,98136,47.5506,-122.385,1410,6250
"6503",6502,20140903,727000,3,2.25,2180,4200,1.5,0,0,5,8,1520,1939,0,98112,47.6412,-122.302,1850,4200
"6504",6503,20150423,224000,4,3,2300,7609,2,0,0,4,7,2300,1976,0,98002,47.2943,-122.227,940,5937
"6505",6504,20141017,1080000,4,2.5,4200,35267,2,0,0,3,11,4200,1990,0,98077,47.7108,-122.071,3540,22234
"6506",6505,20150423,439000,3,2.25,1480,7565,1,0,0,3,7,1220,1977,0,98034,47.7288,-122.191,1660,7565
"6507",6506,20140730,452000,5,1.75,1830,47916,1.5,0,0,3,6,1830,1948,0,98045,47.4881,-121.777,2010,13135
"6508",6507,20150327,775000,4,3,2000,5304,1.5,0,0,4,7,2000,1947,0,98115,47.6762,-122.285,1670,5304
"6509",6508,20140916,235000,3,1.75,1380,8362,1,0,0,3,7,1380,1967,0,98003,47.3121,-122.323,1380,8800
"6510",6509,20140609,440000,3,1.75,2240,8153,1,0,0,3,7,1120,1948,0,98125,47.7303,-122.329,1710,8100
"6511",6510,20141006,571500,4,2.25,2810,25990,2,0,0,3,8,1860,1959,0,98001,47.2993,-122.293,2020,16140
"6512",6511,20140815,514000,2,1,920,4000,1,0,0,4,7,920,1906,0,98105,47.6711,-122.328,1300,4000
"6513",6512,20141103,290000,2,1.75,1560,7575,1,0,0,3,8,1560,2002,0,98030,47.3776,-122.228,2050,9000
"6514",6513,20141205,2575000,4,4.25,5540,15408,2,0,1,3,11,4280,2006,0,98004,47.6071,-122.212,3570,14750
"6515",6514,20140723,551000,4,1.5,1470,5100,1.5,0,0,3,7,1470,1946,0,98117,47.6769,-122.381,1470,5100
"6516",6515,20140506,218000,3,1.75,1850,7684,1,0,0,3,8,1320,1979,0,98023,47.2975,-122.37,1940,7630
"6517",6516,20141223,334950,4,2.5,2190,7000,2,0,0,3,8,2190,1997,0,98042,47.3718,-122.109,2040,7700
"6518",6517,20141217,825000,4,3.25,3200,4477,2,0,0,3,9,2390,2006,0,98199,47.664,-122.402,1830,4920
"6519",6518,20140812,268500,4,1.75,1670,8000,1,0,0,4,8,1670,1974,0,98023,47.3193,-122.383,1720,8000
"6520",6519,20141121,1335000,4,4,5050,202554,2,0,0,3,10,3260,2000,0,98027,47.5269,-121.922,3370,213444
"6521",6520,20150401,245500,2,1.5,1430,9782,1,0,0,3,7,1430,1955,0,98188,47.441,-122.282,1430,9828
"6522",6521,20140729,440000,3,2.25,1880,7989,1,0,0,3,7,1280,1982,0,98125,47.7077,-122.299,1820,7414
"6523",6522,20141007,571500,4,2.75,2180,5799,2,0,0,4,8,2180,1993,0,98029,47.5702,-121.995,2060,6061
"6524",6523,20150109,335000,2,1.5,1170,5248,1,0,0,5,6,1170,1941,0,98126,47.5318,-122.374,1170,5120
"6525",6524,20150204,582500,2,1,1140,23779,1.5,0,0,3,6,1140,1966,0,98033,47.6948,-122.172,2940,8417
"6526",6525,20140825,298800,2,1,860,8189,1,0,0,3,6,860,1948,0,98155,47.735,-122.306,1180,8189
"6527",6526,20150312,317500,6,1.75,2540,8400,1,0,0,3,8,1340,1977,0,98058,47.4414,-122.129,1900,7695
"6528",6527,20150402,598000,4,2.5,2420,5118,1.5,0,2,5,7,1550,1926,0,98126,47.5671,-122.378,1740,5750
"6529",6528,20150116,465000,4,2.25,2550,7650,2,0,2,4,9,2550,1996,0,98106,47.5296,-122.342,2550,7650
"6530",6529,20150225,551870,3,2.5,2507,18400,2,0,0,3,8,2507,2006,0,98001,47.2867,-122.27,1520,14709
"6531",6530,20140924,263500,4,1.75,2210,6375,1,0,0,3,8,1640,1977,0,98003,47.3268,-122.328,2070,7210
"6532",6531,20140616,1095000,4,4,3530,8400,2,0,0,5,8,2630,1958,0,98199,47.6402,-122.395,2340,8216
"6533",6532,20141112,3e+05,2,1,1100,4010,1.5,0,0,5,6,1100,1920,0,98106,47.5296,-122.351,980,4501
"6534",6533,20140722,780000,4,1,3390,4500,1.5,0,0,3,8,2190,1924,2014,98144,47.5824,-122.293,2030,4872
"6535",6534,20150327,325000,3,1.5,1590,7936,1,0,0,3,7,1590,1956,0,98106,47.5201,-122.366,1590,7936
"6536",6535,20150116,356000,4,2,1600,12500,1,0,0,5,7,1600,1938,0,98166,47.4713,-122.355,1260,8306
"6537",6536,20140623,490000,3,2.25,1470,2500,2,0,0,3,8,1080,1984,0,98117,47.6762,-122.36,1640,4300
"6538",6537,20150331,510000,4,2.5,1620,8125,2,0,0,4,7,1620,1983,0,98074,47.6255,-122.059,1480,8120
"6539",6538,20150105,467500,3,1,1830,6453,1,0,0,4,7,1830,1956,0,98125,47.7139,-122.288,1670,8012
"6540",6539,20140623,615000,5,2,2130,4180,1.5,0,0,5,7,1270,1926,0,98116,47.575,-122.388,1710,4180
"6541",6540,20141013,325000,2,1,990,15120,1,0,0,4,6,990,1953,0,98011,47.7669,-122.206,1300,11500
"6542",6541,20140922,925000,3,1,1630,3200,1.5,0,0,4,8,1630,1912,0,98109,47.6351,-122.352,1710,3600
"6543",6542,20140519,251200,4,1.5,1310,8250,1,0,0,3,7,1060,1953,0,98148,47.425,-122.332,1260,8255
"6544",6543,20140918,215000,3,1.5,1610,5304,1,0,0,4,6,1610,1968,0,98042,47.3632,-122.087,1060,5304
"6545",6544,20150206,259000,3,1.75,1270,4815,1.5,0,0,3,6,980,1922,0,98108,47.5495,-122.31,1270,6431
"6546",6545,20141113,349950,4,1.5,1420,6720,1.5,0,0,3,7,1420,1925,0,98108,47.5518,-122.311,1560,5600
"6547",6546,20141118,1565000,5,4.5,5220,67319,2,0,0,3,11,5220,2001,0,98072,47.7666,-122.128,4190,40609
"6548",6547,20141202,625000,3,2.5,1860,10027,2,0,0,3,8,1860,1993,0,98033,47.6775,-122.165,1530,9204
"6549",6548,20140717,430000,4,1,1620,37075,1.5,0,0,3,7,1620,1943,0,98024,47.5654,-121.929,2190,87117
"6550",6549,20150429,533000,3,3,1280,1085,3,0,0,3,8,1280,2004,0,98103,47.6569,-122.346,1300,1310
"6551",6550,20140728,1050000,4,2.5,2750,9949,2,0,0,3,10,2750,1999,0,98007,47.6595,-122.147,2750,9860
"6552",6551,20141024,230000,3,1.75,1420,3000,1,0,0,3,5,710,1931,2014,98178,47.4928,-122.274,1960,5000
"6553",6552,20140905,275000,4,1.75,2000,8700,1,0,0,5,7,1010,1975,0,98042,47.374,-122.141,1490,7350
"6554",6553,20140610,403000,2,1,1100,3598,1,0,0,4,7,1100,1926,0,98144,47.5738,-122.313,1240,3598
"6555",6554,20140910,550388,3,3,1720,70567,1,0,2,5,7,1720,1966,0,98027,47.4936,-122.069,2740,70567
"6556",6555,20150420,913000,3,1.75,2170,4000,1,0,0,4,7,1110,1925,0,98103,47.6546,-122.337,1890,4000
"6557",6556,20140509,201500,3,1,1160,8320,1,0,0,4,7,1160,1959,0,98032,47.3831,-122.288,1480,7800
"6558",6557,20150327,820000,3,2.5,3030,46538,2,0,0,3,10,3030,1997,0,98053,47.664,-122.041,3370,51450
